You can try to do it if you'd like to join.,PRP MD VB TO VB PRP IN PRP MD VB TO VB . ,nsubj aux ROOT aux xcomp dobj mark nsubj aux advcl aux xcomp punct ,0
The Sun makes millions every year off fake news.,DT NNP VBZ NNS DT NN IN JJ NN . ,det nsubj ROOT dobj det npadvmod prt amod dobj punct ,0
A student visa overstayer will be high priority.,DT NN NN NN MD VB JJ NN . ,det compound compound nsubj aux ROOT amod attr punct ,0
This information was developed thanks to extra federal funding.,DT NN VBD VBN NNS IN JJ JJ NN . ,det nsubjpass auxpass ROOT npadvmod prep amod amod pobj punct ,0
She quickly ate his remains to steal all the nutrients for herself.,PRP RB VBD PRP$ NNS TO VB PDT DT NNS IN PRP . ,nsubj advmod ROOT poss dobj aux advcl predet det dobj prep pobj punct ,0
The authors of the recently introduced bill stated each agency would be required to match their operational methods to their particular situations.,DT NNS IN DT RB VBN NN VBD DT NN MD VB VBN TO VB PRP$ JJ NNS IN PRP$ JJ NNS . ,det nsubj prep det advmod amod pobj ROOT det nsubjpass aux auxpass ccomp aux xcomp poss amod dobj prep poss amod pobj punct ,0
These top dogs face two challenges.,DT JJ NNS VBP CD NNS . ,det amod nsubj ROOT nummod dobj punct ,0
"We shouldn't worship our eggshells, why do we even have ceremonies at all? asked Dave.","PRP MD RB VB PRP$ NNS , WRB VBP PRP RB VB NNS RB RB . VBD NNP . ",nsubj aux neg ccomp poss dobj punct advmod aux nsubj advmod ROOT dobj advmod advmod punct ROOT dobj punct ,0
I'm curious as to where you're going.,PRP VBP JJ IN IN WRB PRP VBP VBG . ,nsubj ROOT acomp prep prep advmod nsubj aux pcomp punct ,0
"No, you have not done very well.","UH , PRP VBP RB VBN RB RB . ",intj punct nsubj aux neg ROOT advmod advmod punct ,0
There will always be a very real need for lawyers and attorney's to practice law.,EX MD RB VB DT RB JJ NN IN NNS CC NN POS TO VB NN . ,expl aux advmod ROOT det advmod amod attr mark nsubj cc conj case aux advcl dobj punct ,0
How will you destroy your potential employers' gardens?,WRB MD PRP VB PRP$ JJ NNS POS NNS . ,advmod aux nsubj ROOT poss amod poss case dobj punct ,0
Some weekly store sales turn out to be a year-round sale scams.,DT JJ NN NNS VBP RP TO VB DT NN HYPH NN NN NNS . ,det amod compound nsubj ROOT prt aux xcomp det npadvmod punct amod compound attr punct ,0
Japan became the local supplier for Korea.,NNP VBD DT JJ NN IN NNP . ,nsubj ROOT det amod attr prep pobj punct ,0
You're a living desert camel.,PRP VBP DT VBG NN NN . ,nsubj ROOT det amod compound attr punct ,0
There are several major theories about why people save.,EX VBP JJ JJ NNS IN WRB NNS VBP . ,expl ROOT amod amod attr prep advmod nsubj pcomp punct ,0
The Last Punditus Interruptus,DT JJ NNP NNP ,det amod compound ROOT ,0
The report details federal physical property,DT NN VBZ JJ JJ NN ,det nsubj ROOT amod amod dobj ,0
My mother was domineering since she filled in my father's shoes.,PRP$ NN VBD VBG IN PRP VBD IN PRP$ NN POS NNS . ,poss nsubj aux ROOT mark nsubj advcl prep poss poss case pobj punct ,0
The Ancient Egyptians found nothing of use in the Sinai.,DT NNP NNPS VBD NN IN NN IN DT NNP . ,det compound nsubj ROOT dobj prep pobj prep det pobj punct ,0
I liked talking to you about sports.,PRP VBD VBG IN PRP IN NNS . ,nsubj ROOT xcomp prep pobj prep pobj punct ,0
L.A. doesn't offer much of anything.,NNP VBZ RB VB JJ IN NN . ,nsubj aux neg ROOT dobj prep pobj punct ,0
This does not lead to a final press-friendly quality of McCain' brilliant flattery.,DT VBZ RB VB IN DT JJ NN HYPH JJ NN IN NNP POS JJ NN . ,nsubj aux neg ROOT prep det amod npadvmod punct amod pobj prep poss case amod pobj punct ,0
There are a number of nude beaches.,EX VBP DT NN IN JJ NNS . ,expl ROOT det attr prep amod pobj punct ,0
There are no remains visible from the ramp.,EX VBP DT NNS JJ IN DT NN . ,expl ROOT det attr amod prep det pobj punct ,0
Agencies need sound financial and program information for good management.,NNS VBP JJ JJ CC NN NN IN JJ NN . ,nsubj ROOT amod amod cc conj dobj prep amod pobj punct ,0
He thought he didn't need anything to qualify.,PRP VBD PRP VBD RB VB NN TO VB . ,nsubj ROOT nsubj aux neg ccomp dobj aux relcl punct ,0
White House murder mystery has other works before this one.,NNP NNP NN NN VBZ JJ NNS IN DT NN . ,compound compound compound nsubj ROOT amod dobj prep det pobj punct ,0
"By morning, they would burn the village to the ground.","IN NN , PRP MD VB DT NN IN DT NN . ",prep pobj punct nsubj aux ROOT det dobj prep det pobj punct ,0
The award is given to different people every year.,DT NN VBZ VBN IN JJ NNS DT NN . ,det nsubjpass auxpass ROOT dative amod pobj det npadvmod punct ,0
I could care less if the music still existed.,PRP MD VB RBR IN DT NN RB VBD . ,nsubj aux ROOT advmod mark det nsubj advmod advcl punct ,0
I think that person was dark and shaven clean.,PRP VBP DT NN VBD JJ CC VBN JJ . ,nsubj ROOT det nsubj ccomp acomp cc advmod conj punct ,0
The investment led to a 60 percent growth in labor productivity.,DT NN VBD IN DT CD NN NN IN NN NN . ,det nsubj ROOT prep det nummod compound pobj prep compound pobj punct ,0
"The famous old pontoon bridge with its seafood restaurants, served from 1910 until 1992.","DT JJ JJ NN NN IN PRP$ NN NNS , VBD IN CD IN CD . ",det amod amod compound ROOT prep poss compound pobj punct acl prep pobj prep pobj punct ,0
Greuze didn't worry about needing protection.,NNP VBD RB VB IN VBG NN . ,nsubj aux neg ROOT prep pcomp dobj punct ,0
"She confessed to her cat, ""Sitting up at night is a rather jumpy experience.""","PRP VBD IN PRP$ NN , '' VBG RP IN NN VBZ DT RB JJ NN . '' ",nsubj ROOT prep poss pobj punct punct csubj prt prep pobj ccomp det advmod amod attr punct punct ,0
The two islands still have many activities that aren't yet tainted.,DT CD NNS RB VBP JJ NNS WDT VBP RB RB VBN . ,det nummod nsubj advmod ROOT amod dobj nsubjpass auxpass neg advmod relcl punct ,0
You can travel light.,PRP MD VB NN . ,nsubj aux ROOT dobj punct ,0
Who knows where they will turn up next.,WP VBZ WRB PRP MD VB RP RB . ,nsubj ROOT advmod nsubj aux ccomp prt advmod punct ,0
The most picturesque part of the city is in the south.,DT JJS JJ NN IN DT NN VBZ IN DT NN . ,det advmod amod nsubj prep det pobj ROOT prep det pobj punct ,0
You should buy into what was said.,PRP MD VB IN WP VBD VBN . ,nsubj aux ROOT prep nsubjpass auxpass pcomp punct ,0
Jon was feeling young and spry.,NNP VBD VBG JJ CC JJ . ,nsubj aux ROOT acomp cc conj punct ,0
The award which Bailey was selected for several times in the past is going to handed out once a year.,DT NN WDT NNP VBD VBN IN JJ NNS IN DT NN VBZ VBG TO VBN RP RB DT NN . ,det nsubj dobj nsubjpass auxpass relcl prep amod pobj prep det pobj aux ROOT aux xcomp prt advmod det npadvmod punct ,0
This is an easy one.,DT VBZ DT JJ NN . ,nsubj ROOT det amod attr punct ,0
Simpson through the unpredictable nature of the what will happen.,NNP IN DT JJ NN IN DT WP MD VB . ,ROOT prep det amod pobj prep pobj nsubj aux pcomp punct ,0
It was built in 105 BC by the Ptolomies.,PRP VBD VBN IN CD NN IN DT NNPS . ,nsubjpass auxpass ROOT prep nummod pobj agent det pobj punct ,0
Bradley is a pastor now.,NNP VBZ DT NN RB . ,nsubj ROOT det attr advmod punct ,0
There is regulation of the postal delivery service by the USPS.,EX VBZ NN IN DT JJ NN NN IN DT NNP . ,expl ROOT attr prep det amod compound pobj prep det pobj punct ,0
The health program transformation is bad.,DT NN NN NN VBZ JJ . ,det compound compound nsubj ROOT acomp punct ,0
My kid will be doing a few hours for me.,PRP$ NN MD VB VBG DT JJ NNS IN PRP . ,poss nsubj aux aux ROOT det amod dobj dative pobj punct ,0
Silly campaigns are being invented by dumb democrats.,JJ NNS VBP VBG VBN IN JJ NNS . ,compound nsubjpass aux auxpass ROOT agent amod pobj punct ,0
GAO studies the best practices for knowledge in finance.,NNP NNS DT JJS NNS IN NN IN NN . ,nsubj ROOT det amod dobj prep pobj prep pobj punct ,0
We're Argentinean so we hate to eat any pasta or Italian food.,PRP VBP JJ IN PRP VBP TO VB DT NN CC JJ NN . ,nsubj ROOT acomp advmod nsubj ROOT aux xcomp det dobj cc amod conj punct ,0
There is no way for the LSC to compile information about delivery systems.,EX VBZ DT NN IN DT NNP TO VB NN IN NN NNS . ,expl ROOT det attr mark det nsubj aux relcl dobj prep compound pobj punct ,0
GAO's past work talks about achieving the first knowledge point.,NNP POS JJ NN NNS IN VBG DT JJ NN NN . ,poss case amod compound ROOT prep pcomp det amod compound dobj punct ,0
Through my friend has not yet met the lift boy here.,IN PRP$ NN VBZ RB RB VBN DT NN NN RB . ,prep poss pobj aux neg advmod ROOT det compound dobj advmod punct ,0
It was exciting when we first came here.,PRP VBD JJ WRB PRP RB VBD RB . ,nsubj ROOT acomp advmod nsubj advmod advcl advmod punct ,0
The history of Istanbul is the subject of the show.,DT NN IN NNP VBZ DT NN IN DT NN . ,det nsubj prep pobj ROOT det attr prep det pobj punct ,0
The shape of the face doesn't change at all over the span of generations.,DT NN IN DT NN VBZ RB VB RB RB IN DT NN IN NNS . ,det nsubj prep det pobj aux neg ROOT advmod advmod prep det pobj prep pobj punct ,0
Thanks for all your help.,NNS IN DT PRP$ NN . ,ROOT prep det poss pobj punct ,0
What he saw embarrassed him.,WP PRP VBD VBD PRP . ,dobj nsubj csubj ROOT dobj punct ,0
There are books that tell how and when each person was killed.,EX VBP NNS WDT VBP WRB CC WRB DT NN VBD VBN . ,expl ROOT attr nsubj relcl dobj cc advmod det nsubjpass auxpass conj punct ,0
The population of Guangzhou has been growing out of control for the past century.,DT NN IN NNP VBZ VBN VBG IN IN NN IN DT JJ NN . ,det nsubj prep pobj aux aux ROOT prep prep pobj prep det amod pobj punct ,0
Our church has a garage sale each year.,PRP$ NN VBZ DT NN NN DT NN . ,poss nsubj ROOT det compound dobj det npadvmod punct ,0
He found a way to portray strength without putting troops in harms way.,PRP VBD DT NN TO VB NN IN VBG NNS IN NNS NN . ,nsubj ROOT det dobj aux relcl dobj prep pcomp dobj prep compound pobj punct ,0
The Vice President has sacked a few representatives.,DT NNP NNP VBZ VBN DT JJ NNS . ,det compound nsubj aux ROOT quantmod nummod dobj punct ,0
"Current generations' increased saving would expand the nation's capital stock, allowing future generations to better afford the nation's retirement costs while also enjoying higher standards of living.","JJ NNS POS VBN NN MD VB DT NN POS NN NN , VBG JJ NNS TO RBR VB DT NN POS NN NNS IN RB VBG JJR NNS IN NN . ",amod poss case amod nsubj aux ROOT det poss case compound dobj punct advcl amod nsubj aux advmod ccomp det poss case compound dobj mark advmod advcl amod dobj prep pobj punct ,0
I think I will forget about that. You will need to remind me.,PRP VBP PRP MD VB IN DT . PRP MD VB TO VB PRP . ,nsubj ROOT nsubj aux ccomp prep pobj punct nsubj aux ROOT aux xcomp dobj punct ,0
Agency which is responsible for the destruction of the environment.,NN WDT VBZ JJ IN DT NN IN DT NN . ,ROOT nsubj relcl acomp prep det pobj prep det pobj punct ,0
The weather got away easily.,DT NN VBD RB RB . ,det nsubj ROOT advmod advmod punct ,0
China had many more nuclear warhead than the US.,NNP VBD JJ JJR JJ NN IN DT NNP . ,nsubj ROOT amod advmod amod dobj prep det pobj punct ,0
"In medieval times, the fortress withstood many attacks.","IN JJ NNS , DT NN VBD JJ NNS . ",prep amod pobj punct det nsubj ROOT amod dobj punct ,0
Number 14 looked very innocent.,NN CD VBD RB JJ . ,nsubj nummod ROOT advmod acomp punct ,0
"The lilac bushes grow so fast and latch onto everything around them, so they could prevent the trees from getting water.","DT NNS NNS VBP RB JJ CC VB IN NN IN PRP , RB PRP MD VB DT NNS IN VBG NN . ",det compound nsubj ccomp advmod acomp cc conj prep pobj prep pobj punct advmod nsubj aux ROOT det dobj prep pcomp dobj punct ,0
Mr. Brown has made a plan for us to lead him.,NNP NNP VBZ VBN DT NN IN PRP TO VB PRP . ,compound nsubj aux ROOT det dobj mark nsubj aux advcl dobj punct ,0
Two qualified researchers looked into vehicular accident insurance claims.,CD JJ NNS VBD IN JJ NN NN NNS . ,nummod amod nsubj ROOT prep amod compound compound pobj punct ,0
There are many fine beaches along the shallow bays.,EX VBP JJ JJ NNS IN DT JJ NNS . ,expl ROOT amod amod attr prep det amod pobj punct ,0
"He is not capable to market his virtue, exploiting his legend.","PRP VBZ RB JJ TO VB PRP$ NN , VBG PRP$ NN . ",nsubj ROOT neg acomp aux xcomp poss dobj punct advcl poss dobj punct ,0
This is never the case today.,DT VBZ RB DT NN NN . ,nsubj ROOT neg det attr npadvmod punct ,0
"If the roads are not in good condition, you will be provided an extra night's stay for free.","IN DT NNS VBP RB IN JJ NN , PRP MD VB VBN DT JJ NN POS NN IN JJ . ",mark det nsubj advcl neg prep amod pobj punct nsubjpass aux auxpass ROOT det amod poss case dobj prep amod punct ,0
It includes no description of what impacts or price will be exacted by emission control strategies.,PRP VBZ DT NN IN WP NNS CC NN MD VB VBN IN NN NN NNS . ,nsubj ROOT det dobj prep det nsubjpass cc conj aux auxpass pcomp agent compound compound pobj punct ,0
Prior to becoming a Greek trading post the town was thought to have been a Macedonian fishing village.,RB IN VBG DT NNP NN NN DT NN VBD VBN TO VB VBN DT JJ NN NN . ,ROOT prep pcomp det amod compound attr det nsubjpass auxpass relcl aux aux xcomp det amod compound attr punct ,0
The decision made no effect on our family.,DT NN VBD DT NN IN PRP$ NN . ,det nsubj ROOT det dobj prep poss pobj punct ,0
It's working out so far.,PRP VBZ VBG RP RB RB . ,nsubj aux ROOT prt advmod advmod punct ,0
Bud White has been a cop for 4 years.,NNP NNP VBZ VBN DT NN IN CD NNS . ,compound nsubj aux ROOT det attr prep nummod pobj punct ,0
Poirot didn't think.,NNP VBD RB VB . ,nsubj aux neg ROOT punct ,0
"Everything was dark, and he couldn't see a thing.","NN VBD JJ , CC PRP MD RB VB DT NN . ",nsubj ROOT acomp punct cc nsubj aux neg conj det dobj punct ,0
The LEarning Channel focuses on the male audience.,DT NNP NNP VBZ IN DT JJ NN . ,det compound nsubj ROOT prep det amod pobj punct ,0
The line considered introduces the work it is referencing.,DT NN VBD VBZ DT NN PRP VBZ VBG . ,det nsubj acl ROOT det dobj nsubj aux relcl punct ,0
I have all of my travel plans set.,PRP VBP DT IN PRP$ NN NNS VBN . ,nsubj ROOT nsubj prep poss compound pobj ccomp punct ,0
It started last year.,PRP VBD JJ NN . ,nsubj ROOT amod npadvmod punct ,0
Think carefully and calculate your way to a certain victory.,VB RB CC VB PRP$ NN IN DT JJ NN . ,ROOT advmod cc conj poss dobj prep det amod pobj punct ,0
Tuppence was worried that nothing could be done.,NNP VBD JJ IN NN MD VB VBN . ,nsubj ROOT acomp mark nsubjpass aux auxpass ccomp punct ,0
GAO's system is ranked the best by most federal audit entities.,NNP POS NN VBZ VBN DT JJS IN JJS JJ NN NNS . ,poss case nsubjpass auxpass ROOT det oprd agent amod amod compound pobj punct ,0
The Japanese slogan is Asia for the Japanese.,DT JJ NN VBZ NNP IN DT NNPS . ,det amod nsubj ROOT attr prep det pobj punct ,0
The only way for Assad to take care of the trouble is for him to die.,DT JJ NN IN NNP TO VB NN IN DT NN VBZ IN PRP TO VB . ,det amod nsubj mark nsubj aux relcl dobj prep det pobj ROOT mark nsubj aux advcl punct ,0
The program covers units covered by the nationwide sulfur dioxide trading program.,DT NN VBZ NNS VBN IN DT JJ NN NN NN NN . ,det nsubj ROOT dobj acl agent det amod compound compound compound pobj punct ,0
"She moved swiftly, her face pale.","PRP VBD RB , PRP$ NN NN . ",nsubj ROOT advmod punct poss compound dobj punct ,0
BLM's performance plans are secret.,NNP POS NN NNS VBP JJ . ,poss case compound nsubj ROOT acomp punct ,0
He took the fierce looking blade.,PRP VBD DT JJ VBG NN . ,nsubj ROOT det amod compound dobj punct ,0
The river levels were rising.,DT NN NNS VBD VBG . ,det compound nsubj aux ROOT punct ,0
For two hundred dollars he brought it to my home and set it up.,IN CD CD NNS PRP VBD PRP IN PRP$ NN CC VB PRP RP . ,prep compound nummod pobj nsubj ROOT dobj prep poss pobj cc conj dobj prt punct ,0
Slate should make an effort uncover the truth.,NNP MD VB DT NN VB DT NN . ,nsubj aux ROOT det nsubj ccomp det dobj punct ,0
"He got lost in circles of worry, and could not face his problem anymore.","PRP VBD VBN IN NNS IN NN , CC MD RB VB PRP$ NN RB . ",nsubjpass auxpass ROOT prep pobj prep pobj punct cc aux neg conj poss dobj advmod punct ,0
Nothing changed.,NN VBD . ,nsubj ROOT punct ,0
The woman was unarmed.,DT NN VBD JJ . ,det nsubj ROOT acomp punct ,0
The practical joke was played on them.,DT JJ NN VBD VBN IN PRP . ,det amod nsubjpass auxpass ROOT prep pobj punct ,0
This chapter is in the advance category.,DT NN VBZ IN DT NN NN . ,det nsubj ROOT prep det compound pobj punct ,0
"The double decker boats are all out of service, so they never leave the pier.","DT JJ NN NNS VBP DT IN IN NN , CC PRP RB VBP DT NN . ",det amod compound nsubj ccomp advmod prep prep pobj punct advmod nsubj neg ROOT det dobj punct ,0
The AICPA fails to act on numerous occasions and will be dealt with swiftly.,DT NNP VBZ TO VB IN JJ NNS CC MD VB VBN IN RB . ,det nsubj ROOT aux xcomp prep amod pobj cc aux auxpass conj prep pcomp punct ,0
Things have not been the same for Hawaii since 1820.,NNS VBP RB VBN DT JJ IN NNP IN CD . ,nsubj aux neg ROOT det attr prep pobj prep pobj punct ,0
Auditors should completely ignore any guidance offered by GAGAS.,NNS MD RB VB DT NN VBN IN NNP . ,nsubj aux advmod ROOT det dobj acl agent pobj punct ,0
Would you cook a turkey or chicken in a barbecue?,MD PRP VB DT NN CC NN IN DT NN . ,aux nsubj ROOT det dobj cc conj prep det pobj punct ,0
Some practices were useless,DT NNS VBD JJ ,det nsubj ROOT acomp ,0
Ca'daan was getting sunburned.,NNP VBD VBG VBN . ,nsubjpass aux auxpass ROOT punct ,0
The one we thought would be timid was the first one to learn how to climb without a harness.,DT NN PRP VBD MD VB JJ VBD DT JJ CD TO VB WRB TO VB IN DT NN . ,det nsubj nsubj relcl aux ccomp acomp ROOT det amod attr aux relcl advmod aux xcomp prep det pobj punct ,0
They had found a lot of water pouring down from the mountains.,PRP VBD VBN DT NN IN NN VBG RP IN DT NNS . ,nsubj aux ROOT det dobj prep pobj acl prt prep det pobj punct ,0
Our heroes are going after their academic goals.,PRP$ NNS VBP VBG IN PRP$ JJ NNS . ,poss nsubj aux ROOT prep poss amod pobj punct ,0
"The Journal asked ""Is this a good political move?""",DT NNP VBD `` VBZ DT DT JJ JJ NN . '' ,det nsubj ROOT punct ccomp nsubj det amod amod attr punct punct ,0
We went to the office to see if there was anything we could rent.,PRP VBD IN DT NN TO VB IN EX VBD NN PRP MD VB . ,nsubj ROOT prep det pobj aux advcl mark expl ccomp attr nsubj aux relcl punct ,0
"The Fray is known as a hostile, rude, and mean place.","DT NNP VBZ VBN IN DT JJ , JJ , CC VB NN . ",det nsubjpass auxpass ROOT prep det amod punct conj punct cc conj pobj punct ,0
I've never itemized before.,PRP VB RB VBN RB . ,nsubj aux neg ROOT advmod punct ,0
The man cited the Fourth Amendment.,DT NN VBD DT NNP NNP . ,det nsubj ROOT det compound dobj punct ,0
Tommy handed Tuppence a red notebook.,NNP VBD NNP DT JJ NN . ,nsubj ROOT dative det amod dobj punct ,0
"I believe you can help a kid with college, but not pay for the entire thing.","PRP VBP PRP MD VB DT NN IN NN , CC RB VB IN DT JJ NN . ",nsubj ROOT nsubj aux ccomp det dobj prep pobj punct cc neg conj prep det amod pobj punct ,0
It is possible that they have overestimated how far the CPI is off.,PRP VBZ JJ IN PRP VBP VBN WRB RB DT NNP VBZ RB . ,nsubj ROOT acomp mark nsubj aux ccomp advmod advmod det nsubj ccomp advmod punct ,0
The NIT semifinals are held early in the morning on September 1.,DT NNP NNS VBP VBN RB IN DT NN IN NNP CD . ,det compound nsubjpass auxpass ROOT advmod prep det pobj prep pobj nummod punct ,0
He is already that way.,PRP VBZ RB DT NN . ,nsubj ROOT advmod det attr punct ,0
The latest privileges are adequate,DT JJS NNS VBP JJ ,det amod nsubj ROOT acomp ,0
"The document Management Using the Results Act and Quality Management to Improve Federal Performance was put in place on July 29, 1999.","DT NN NN VBG DT NNPS NNP CC NNP NNP TO VB NNP NNP VBD VBN IN NN IN NNP CD , CD . ",det nsubjpass nsubj relcl det compound dobj cc compound conj aux advcl compound dobj auxpass ROOT prep pobj prep pobj nummod punct nummod punct ,0
Gates built his castle in the Seattle are because he likes the weather.,NNP VBD PRP$ NN IN DT NNP VBP IN PRP VBZ DT NN . ,nsubj ROOT poss dobj prep det pobj ROOT mark nsubj advcl det dobj punct ,0
Pro-Apple analysts say that was a sacrifice for the company.,JJ JJ JJ NNS VBP DT VBD DT NN IN DT NN . ,dep dep compound nsubj ROOT nsubj ccomp det attr prep det pobj punct ,0
They have no knowledge of it themselves.,PRP VBP DT NN IN PRP PRP . ,nsubj ROOT det dobj prep pobj npadvmod punct ,0
A cause for fan excitement can be wrecks.,DT NN IN NN NN MD VB NNS . ,det nsubj prep compound pobj aux ROOT attr punct ,0
Beatrice and Grace ended up in prison at the end.,NNP CC NNP VBD RP IN NN IN DT NN . ,nsubj cc conj ROOT prt prep pobj prep det pobj punct ,0
I know what happened to chaos.,PRP VBP WP VBD TO VB . ,nsubj ROOT nsubj ccomp prep pobj punct ,0
The rock is harder than most types of rock.,DT NN VBZ JJR IN JJS NNS IN NN . ,det nsubj ROOT acomp prep amod pobj prep pobj punct ,0
The chest wasn't big enough to completely contain all of the garments.,DT NN VBD RB JJ RB TO RB VB DT IN DT NNS . ,det nsubj ROOT neg acomp advmod aux advmod xcomp dobj prep det pobj punct ,0
Boca da Corrida Encumeada is a moderate text that takes 5 hours to complete.,NNP NNP NNP NNP VBZ DT JJ NN WDT VBZ CD NNS TO VB . ,compound compound compound nsubj ROOT det amod attr nsubj relcl nummod dobj aux xcomp punct ,0
I agree.,PRP VBP . ,nsubj ROOT punct ,0
The narrows were renamed from Queensferry to Kingsferry.,DT NNS VBD VBN IN NNP IN NNP . ,det nsubjpass auxpass ROOT prep pobj prep pobj punct ,0
"If she wasn't, how were they sure Jane Finn was in possession of the papers?","IN PRP VBD RB , WRB VBD PRP JJ NNP NNP VBD IN NN IN DT NNS . ",mark nsubj advcl neg punct advmod ROOT nsubj acomp compound nsubj ccomp prep pobj prep det pobj punct ,0
You should pass up the opportunity.,PRP MD VB RP DT NN . ,nsubj aux ROOT prt det dobj punct ,0
The gears he examined were lined with jewels.,DT NNS PRP VBD VBD VBN IN NNS . ,det nsubjpass nsubj relcl auxpass ROOT prep pobj punct ,0
Stark had two swords stuck in his neck.,NNP VBD CD NNS VBN IN PRP$ NN . ,nsubj ROOT nummod nsubj ccomp prep poss pobj punct ,0
There is no mystery about spending.,EX VBZ DT NN IN NN . ,expl ROOT det attr prep pobj punct ,0
It will never happen as long as there are congressmen and senators taking kickbacks from different companies.,PRP MD RB VB RB RB IN EX VBP NNS CC NNS VBG NNS IN JJ NNS . ,nsubj aux neg ROOT advmod advmod mark expl advcl attr cc conj acl dobj prep amod pobj punct ,0
IDPA's OIG's mission took 3 days to be written.,NNP POS NNP POS NN VBD CD NNS TO VB VBN . ,poss case poss case nsubj ROOT nummod dobj aux auxpass xcomp punct ,0
Nicholas Street becomes Patrick Street after turning left at the eastern end of Back Lane.,NNP NNP VBZ NNP NNP IN VBG VBD IN DT JJ NN IN NNP NNP . ,compound nsubj ROOT compound attr prep auxpass pcomp prep det amod pobj prep compound pobj punct ,0
Less than a million people celebrated mass during Pope John Paul II's visit in 1979.,JJR IN DT CD NNS VBN NN IN NNP NNP NNP NNP POS NN IN CD . ,amod quantmod quantmod nummod nsubj ROOT dobj prep compound compound compound poss case pobj prep pobj punct ,0
"We have a female governor now, and she is going to go through with it.","PRP VBP DT JJ NN RB , CC PRP VBZ VBG TO VB RP IN PRP . ",nsubj ROOT det amod dobj advmod punct cc nsubj aux conj aux xcomp prt prep pobj punct ,0
The GAO has received many complaints due to lack of a website.,DT NNP VBZ VBN JJ NNS JJ IN NN IN DT NN . ,det nsubj aux ROOT amod dobj amod pcomp pobj prep det pobj punct ,0
You might think of the possibility.,PRP MD VB IN DT NN . ,nsubj aux ROOT prep det pobj punct ,0
The Hearing Aid Compatibility Negotiated Rulemaking Committee is a product of the Federal Communications Commission.,DT NNP NN NNP NNP NNP NNP VBZ DT NN IN DT NNP NNPS NNP . ,det compound compound compound compound compound nsubj ROOT det attr prep det compound compound pobj punct ,0
I knew that about Lawrence all along.,PRP VBD IN IN NNP RB RB . ,nsubj ROOT dobj prep pobj advmod advmod punct ,0
I would cook and then the next turn would be his and we would try to outdo each other.,PRP MD VB CC RB DT JJ NN MD VB PRP$ CC PRP MD VB TO VB DT JJ . ,nsubj aux ROOT cc advmod det amod nsubj aux conj attr cc nsubj aux conj aux xcomp det dobj punct ,0
Scott Thomas was the FEC Chairman.,NNP NNP VBD DT NNP NNP . ,compound nsubj ROOT det compound attr punct ,0
The tool is not for Internal Control Management.,DT NN VBZ RB IN NNP NNP NNP . ,det nsubj ROOT neg prep compound compound pobj punct ,0
Books that are rushed to press are usually shoddy.,NNS WDT VBP VBN TO NN VBP RB JJ . ,nsubj nsubjpass auxpass relcl aux xcomp ROOT advmod acomp punct ,0
Henry the Navigator personally signed off on the construction of each caravel that was used.,NNP DT NNP RB VBD RP IN DT NN IN DT NN WDT VBD VBN . ,nsubj det nsubj advmod ROOT prt prep det pobj prep det pobj nsubjpass auxpass relcl punct ,0
Windows 95 is a bargain.,NNP CD VBZ DT NN . ,nsubj nummod ROOT det attr punct ,0
I didn't much.,PRP VBD RB JJ . ,nsubj ROOT neg advmod punct ,0
"In August 2001, there was personal communication between P. Croteau and Babcock Borsig Power about technology contracts for the coming year.","IN NNP CD , EX VBD JJ NN IN NNP NNP CC NNP NNP NNP IN NN NNS IN DT JJ NN . ",prep pobj nummod punct expl ROOT amod attr prep compound pobj cc compound compound conj prep compound pobj prep det amod pobj punct ,0
Channel 8 came here fourteen years ago from OKC and it's doing great now.,NNP CD VBD RB CD NNS RB IN NNP CC PRP VBZ VBG RB RB . ,nsubj nummod ROOT advmod nummod npadvmod advmod prep pobj cc nsubj aux ROOT advmod advmod punct ,0
Did you see that?,VBD PRP VB DT . ,aux nsubj ROOT dobj punct ,0
The precise number of deletions was 71.,DT JJ NN IN NNS VBD CD . ,det amod nsubj prep pobj ROOT attr punct ,0
There is regulation of the postal delivery service.,EX VBZ NN IN DT JJ NN NN . ,expl ROOT attr prep det amod compound pobj punct ,0
You should get to work soon so you don't get in trouble.,PRP MD VB TO NN RB IN PRP VBP RB VB IN NN . ,nsubj aux ROOT aux xcomp advmod advmod nsubj aux neg ROOT prep pobj punct ,0
Leading organizations want to be sure their processes are successful.,VBG NNS VBP TO VB JJ PRP$ NNS VBP JJ . ,amod nsubj ROOT aux xcomp acomp poss nsubj ccomp acomp punct ,0
The sculptures present in the temple and all modeled after Greek gods.,DT NNS JJ IN DT NNP CC DT VBN IN JJ NNS . ,det nsubj ROOT prep det pobj cc nsubj conj prep amod pobj punct ,0
She told him to give it to her.,PRP VBD PRP TO VB PRP IN PRP . ,nsubj ROOT dobj aux xcomp dobj dative pobj punct ,0
I've lived in Massachusetts for the past eleven years because of my mother.,PRP VB VBN IN NNP IN DT JJ CD NNS IN IN PRP$ NN . ,nsubj aux ROOT prep pobj prep det amod nummod pobj prep pcomp poss pobj punct ,0
Windsurfing equipment is available for hire in Tel Aviv all year round.,VBG NN VBZ JJ IN NN IN NNP NNP DT NN RB . ,amod nsubj ROOT acomp prep pobj prep compound pobj det npadvmod advmod punct ,0
Human capital management has to be at the center of the changing effort,JJ NN NN VBZ TO VB IN DT NN IN DT VBG NN ,amod compound nsubj ROOT aux xcomp prep det pobj prep det amod pobj ,0
